date_times,id,pic_url,price,retailer,title,url
2017-04-24T15:13:44.574056+00:00,313,http://ecx.images-amazon.com/images/I/516t-pKScRL._AC_US436_QL65_.jpg,"<span class=""a-size-base a-color-price s-price a-text-bold""><span class=""currencyINR"">  ",AMAZON INDIA,Calvin-Klein-Womens-Cotton-Striking,
2017-04-24T15:13:44.584601+00:00,314,http://ecx.images-amazon.com/images/I/418mKtmWckL._AC_US327_QL65_.jpg,"<span class=""a-size-base a-color-price s-price a-text-bold""><span class=""currencyINR"">  ",AMAZON INDIA,Calvin-Klein-036182240484_J301188_32W-34L_Blue-Fountain,
2017-04-24T15:13:44.596524+00:00,315,http://ecx.images-amazon.com/images/I/418mKtmWckL._AC_US500_QL65_.jpg,"<span class=""a-size-base a-color-price s-price a-text-bold""><span class=""currencyINR"">  ",AMAZON INDIA,Calvin-Klein-Jeans-701549219006-J301887-32W-32L-Grey,
2017-04-24T15:13:44.607190+00:00,316,http://ecx.images-amazon.com/images/I/41+O288ZiXL._AC_US436_QL65_.jpg,"5,999.00",AMAZON INDIA,Calvin-Klein-631620907976-U8515D-BLACK-L-Black,
2017-04-24T15:13:44.618588+00:00,317,http://ecx.images-amazon.com/images/I/41IxfgK3+yL._AC_US327_QL65_.jpg,"4,949.00 - <span class=""currencyINR"">  ",AMAZON INDIA,Calvin-Klein-Cotton-Trunks-701549541152-U1804D-BLACK,
2017-04-24T15:13:44.629237+00:00,318,http://ecx.images-amazon.com/images/I/41IxfgK3+yL._AC_US500_QL65_.jpg,"<span class=""a-size-base a-color-price s-price a-text-bold""><span class=""currencyINR"">  ",AMAZON INDIA,Calvin-Klein-Casual-Shirt-036182256447_J304189_Large_Ck,
2017-04-24T15:13:44.640321+00:00,319,http://ecx.images-amazon.com/images/I/41GRA87dNRL._AC_US436_QL65_.jpg,"1,299.00",AMAZON INDIA,Calvin-Klein-Black-Leather-Sneakers,
2017-04-24T15:13:44.651140+00:00,320,http://ecx.images-amazon.com/images/I/41RfmezyKOL._AC_US327_QL65_.jpg,"1,499.00 - <span class=""currencyINR"">  ",AMAZON INDIA,Calvin-Klein-Casual-Shirt-631925552659-41TW121-WN68-XXX-Large-White,
2017-04-24T15:23:11.671878+00:00,321,http://ecx.images-amazon.com/images/I/51vgI+s-apL._AC_US327_QL65_.jpg,524.00,AMAZON INDIA,Creativity-Inc-Ed-Catmull,
2017-04-24T15:23:11.680580+00:00,322,http://ecx.images-amazon.com/images/I/51vgI+s-apL._AC_US500_QL65_.jpg,449.35,AMAZON INDIA,Creativity-Inc-Overcoming-Unseen-Inspiration-ebook,
2017-04-24T15:23:11.692021+00:00,323,http://ecx.images-amazon.com/images/I/51h08j975hL._AC_US436_QL65_.jpg,"1,210.00",AMAZON INDIA,Pixar-Beyond-Unlikely-Journey-Entertainment,
2017-04-24T15:23:11.703123+00:00,324,http://ecx.images-amazon.com/images/I/51VI29FrW2L._AC_US327_QL65_.jpg,235.60,AMAZON INDIA,Pixar-Beyond-Lawrence-Levy-ebook,
2017-04-24T15:23:11.715141+00:00,325,http://ecx.images-amazon.com/images/I/51VI29FrW2L._AC_US460_QL65_.jpg,"2,985.00",AMAZON INDIA,Cars-Disney-Piston-Racing-Garage,
2017-04-24T15:23:11.725593+00:00,326,http://ecx.images-amazon.com/images/I/510dGZVZ6oL._AC_US436_QL65_.jpg,236.00,AMAZON INDIA,Brave-Book-Film-Disney-Pixar-Brave,
2017-04-24T15:23:11.736268+00:00,327,http://ecx.images-amazon.com/images/I/41KBotoOwML._AC_US327_QL65_.jpg,470.00,AMAZON INDIA,Pixar-Shorts-Films-Collection-Vol,
2017-04-24T15:23:11.747561+00:00,328,http://ecx.images-amazon.com/images/I/41KBotoOwML._AC_US500_QL65_.jpg,0.00,AMAZON INDIA,Pixar-Storytelling-Effective-Pixars-Greatest-ebook,
2017-04-24T15:23:11.758540+00:00,329,http://ecx.images-amazon.com/images/I/51enXUNq5PL._AC_US436_QL65_.jpg,399.00,AMAZON INDIA,Designing-Pixar-Activities-Characters-Colouring,
2017-04-24T15:23:11.770055+00:00,330,http://ecx.images-amazon.com/images/I/51OSGtcJ1XL._AC_US327_QL65_.jpg,900.00,AMAZON INDIA,Disney-Pixar-Cars-Copy-Colour,
2017-04-24T15:29:50.927439+00:00,331,http://ecx.images-amazon.com/images/I/51COhOpaEBL._AC_US327_QL65_.jpg,"354.00 - <span class=""currencyINR"">  ",AMAZON INDIA,DUPPATTA-PHULKARI-DUPPATTAS-BHAGALPURI-Traditonal,
2017-04-24T15:29:50.944705+00:00,332,http://ecx.images-amazon.com/images/I/51COhOpaEBL._AC_US500_QL65_.jpg,"<span class=""a-size-base a-color-price s-price a-text-bold""><span class=""currencyINR"">  ",AMAZON INDIA,Banjara-Dupattas-Bharchak-Handicraft-Dupatta-Free,
2017-04-24T15:29:50.955855+00:00,333,http://ecx.images-amazon.com/images/I/51mmLOtZGFL._AC_US436_QL65_.jpg,"<span class=""a-size-base a-color-price s-price a-text-bold""><span class=""currencyINR"">  ",AMAZON INDIA,RangReza-Pure-Chiffon-Dupatta-Stoles,
2017-04-24T15:29:50.966597+00:00,334,http://ecx.images-amazon.com/images/I/51WxbzZ3q9L._AC_US327_QL65_.jpg,"<span class=""a-size-base a-color-price s-price a-text-bold""><span class=""currencyINR"">  ",AMAZON INDIA,Attire-Womens-Chiffon-Duppata-CH37-Multi-Free,
2017-04-24T15:29:50.977811+00:00,335,http://ecx.images-amazon.com/images/I/51WxbzZ3q9L._AC_US500_QL65_.jpg,399.00,AMAZON INDIA,Banjara-WomenS-Cotton-Kutchi-Dupatta,
2017-04-24T15:29:50.988919+00:00,336,http://ecx.images-amazon.com/images/I/414PGfhG1CL._AC_US436_QL65_.jpg,479.00,AMAZON INDIA,DUPATTA-DUPPATTA-PHULKARI-DUPPATTAS-BHAGALPURI,
2017-04-24T15:29:51.001062+00:00,337,http://ecx.images-amazon.com/images/I/51smzQNS4uL._AC_US327_QL65_.jpg,419.00,AMAZON INDIA,Rangreza-Solid-Combo-Dupatta-Stoles,
2017-04-24T15:29:51.012154+00:00,338,http://ecx.images-amazon.com/images/I/51smzQNS4uL._AC_US500_QL65_.jpg,349.00,AMAZON INDIA,Off-white-DUPPATTAS-BHAGALPURI-AppleCreation-Traditonal,
2017-04-24T15:29:51.022375+00:00,339,http://ecx.images-amazon.com/images/I/511eE-drdyL._AC_US436_QL65_.jpg,"699.00 - <span class=""currencyINR"">  ",AMAZON INDIA,dp,
2017-04-24T15:29:51.033327+00:00,340,http://ecx.images-amazon.com/images/I/51kE70sOuoL._AC_US327_QL65_.jpg,"<span class=""a-size-base a-color-price s-price a-text-bold""><span class=""currencyINR"">  ",AMAZON INDIA,Red-Embroidered-Chiffon-Dupatta-Dulhan,
2017-04-24T15:32:37.221973+00:00,341,"http://ecx.images-amazon.com/images/I/51WAoue6EoL._AC_UL390_SR300,390_QL65_.jpg",199.00,AMAZON INDIA,Shreeya-Enterprise-Designer-Embroidered-Georgette,
2017-04-24T15:32:37.236953+00:00,342,"http://ecx.images-amazon.com/images/I/51HM1OPvs6L._AC_UL390_SR300,390_QL65_.jpg",999.00,AMAZON INDIA,Vatsla-Womens-Cotton-Blouse-VLLDNBTYSAREE-MULTICOLOUR,
2017-04-24T15:32:37.248146+00:00,343,"http://ecx.images-amazon.com/images/I/41jRobbCf8L._AC_UL390_SR300,390_QL65_.jpg",399.00,AMAZON INDIA,Vivera-BHAGALPURI-blouse-Latest-Design,
2017-04-24T15:32:37.258078+00:00,344,"http://ecx.images-amazon.com/images/I/41-xH6RZPiL._AC_UL390_SR300,390_QL65_.jpg",399.00,AMAZON INDIA,Devpriya-Latest-Designer-bhagalpuri-blouse,
2017-04-24T15:32:37.270111+00:00,345,"http://ecx.images-amazon.com/images/I/41f1nQQ8qCL._AC_UL390_SR300,390_QL65_.jpg",275.00,AMAZON INDIA,SRP-Fashion-Selection-Saree-women,
2017-04-24T15:32:37.281208+00:00,346,"http://ecx.images-amazon.com/images/I/415LXwu0VtL._AC_UL390_SR300,390_QL65_.jpg",299.00,AMAZON INDIA,sarees-Bhagalpuri-kanchipuram-cotton-designer,
2017-04-24T15:32:37.291481+00:00,347,"http://ecx.images-amazon.com/images/I/51gLMIKhfOL._AC_UL390_SR300,390_QL65_.jpg",399.00,AMAZON INDIA,Vivera-Bandhani-blouse-Latest-Design,
2017-04-24T15:32:37.303527+00:00,348,"http://ecx.images-amazon.com/images/I/51%2Bm%2BpG9XpL._AC_UL390_SR300,390_QL65_.jpg",299.00,AMAZON INDIA,Shivalika-sarees-collection-latest-design,
2017-04-24T15:32:37.313980+00:00,349,"http://ecx.images-amazon.com/images/I/4114V0wQK8L._AC_UL390_SR300,390_QL65_.jpg",325.00,AMAZON INDIA,Vivera-Georgette-blouse-latest-design,
2017-04-24T15:32:37.324865+00:00,350,"http://ecx.images-amazon.com/images/I/51JgP5F0WIL._AC_UL390_SR300,390_QL65_.jpg",275.00,AMAZON INDIA,Saree-Raa-Retail-women-cotton,
2017-04-24T15:33:28.131443+00:00,351,http://ecx.images-amazon.com/images/I/41nGBdNMMgL._AC_US327_QL65_.jpg,799.00,AMAZON INDIA,Vivera-Womens-Georgette-Blouse-VRSANSKR-RAMA7,
2017-04-24T15:33:28.139781+00:00,352,http://ecx.images-amazon.com/images/I/41nGBdNMMgL._AC_US500_QL65_.jpg,525.00,AMAZON INDIA,Vivera-Womens-Cotton-blouse-VRANGI-GREEN5,
2017-04-24T15:33:28.151000+00:00,353,http://ecx.images-amazon.com/images/I/413VlCXxrbL._AC_US436_QL65_.jpg,470.00,AMAZON INDIA,Vivera-Womens-Cotton-Blouse-VRARYA-BR7,
2017-04-24T15:33:28.161820+00:00,354,http://ecx.images-amazon.com/images/I/41Cho6vcboL._AC_US327_QL65_.jpg,525.00,AMAZON INDIA,Vivera-Womens-Saree-Multi-VRRADHEE-RAMA11x,
2017-04-24T15:33:28.173133+00:00,355,http://ecx.images-amazon.com/images/I/41Cho6vcboL._AC_US500_QL65_.jpg,899.00,AMAZON INDIA,Vivera-Womens-Georgette-Blouse-VRSANSKAR-BROWNx20i,
2017-04-24T15:33:28.184335+00:00,356,http://ecx.images-amazon.com/images/I/41rL3ltPVQL._AC_US436_QL65_.jpg,499.00,AMAZON INDIA,Vivera-Womens-Georgette-Saree-VRSANSKAR-RAMA-RamaFree,
2017-04-24T15:33:28.195446+00:00,357,http://ecx.images-amazon.com/images/I/41nIkPdxAqL._AC_US327_QL65_.jpg,525.00,AMAZON INDIA,Vivera-Georgette-blouse-latest-design,
2017-04-24T15:33:28.206501+00:00,358,http://ecx.images-amazon.com/images/I/41nIkPdxAqL._AC_US500_QL65_.jpg,325.00,AMAZON INDIA,Vivera-Bandhani-blouse-Latest-Design,
2017-04-24T15:33:28.217549+00:00,359,http://ecx.images-amazon.com/images/I/41dNp-GZBjL._AC_US436_QL65_.jpg,399.00,AMAZON INDIA,Vivera-Womens-Georgette-Blouse-VRVARUNI-MAROONx20,
2017-04-24T15:33:28.228747+00:00,360,http://ecx.images-amazon.com/images/I/416LvgglIjL._AC_US327_QL65_.jpg,874.00,AMAZON INDIA,Vivera-Womens-Cotton-Saree-VRANGI-GREEN11x,
2017-04-24T15:46:39.460816+00:00,361,http://ecx.images-amazon.com/images/I/31kBOUZkkEL._AC_US240_QL65_.jpg,"7,029.00",AMAZON INDIA,Lenovo-A7700-5-5-Inch-Smartphone-Black,
2017-04-24T15:46:39.482528+00:00,362,http://ecx.images-amazon.com/images/I/31kBOUZkkEL._AC_US400_QL65_.jpg,"7,740.00",AMAZON INDIA,Lenovo-K6-Note-Gold,
2017-04-24T15:46:39.494332+00:00,363,http://ecx.images-amazon.com/images/I/41TdyhynapL._AC_US240_QL65_.jpg,"14,486.00",AMAZON INDIA,Lenovo-Phab-Plus-Smartphone-earphones,
2017-04-24T15:46:39.504433+00:00,364,http://ecx.images-amazon.com/images/I/41TdyhynapL._AC_US400_QL65_.jpg,"14,999.00",AMAZON INDIA,Lenovo-K3NOTE-K3-Note-Black,
2017-04-24T15:46:39.515659+00:00,365,http://ecx.images-amazon.com/images/I/317gq-PLD9L._AC_US240_QL65_.jpg,"8,949.00",AMAZON INDIA,Lenovo-A1000-Black,
2017-04-24T15:46:39.526635+00:00,366,http://ecx.images-amazon.com/images/I/317gq-PLD9L._AC_US400_QL65_.jpg,"4,744.00",AMAZON INDIA,Lenovo-Vibe-Plus-Gold-16GB,
2017-04-24T15:46:39.537793+00:00,367,http://ecx.images-amazon.com/images/I/41homWWffYL._AC_US240_QL65_.jpg,"6,550.00",AMAZON INDIA,Lenovo-A6600-Black,
2017-04-24T15:46:39.549013+00:00,368,http://ecx.images-amazon.com/images/I/41homWWffYL._AC_US400_QL65_.jpg,"16,691.00",AMAZON INDIA,Lenovo-Z2-Plus-Black-64GB,
2017-04-24T15:46:39.559665+00:00,369,http://ecx.images-amazon.com/images/I/41gFaRA3DQL._AC_US240_QL65_.jpg,"13,499.00",AMAZON INDIA,Lenovo-Zuk-Space-Grey-Cyanogen,
2017-04-24T15:46:39.570948+00:00,370,http://ecx.images-amazon.com/images/I/41gFaRA3DQL._AC_US400_QL65_.jpg,"5,444.00",AMAZON INDIA,Vibe-B-Lenovo,
2017-04-24T15:51:07.007380+00:00,371,http://ecx.images-amazon.com/images/I/51vgI+s-apL._AC_US327_QL65_.jpg,524.00,AMAZON INDIA,Creativity-Inc-Ed-Catmull,
2017-04-24T15:51:07.030426+00:00,372,http://ecx.images-amazon.com/images/I/51vgI+s-apL._AC_US500_QL65_.jpg,449.35,AMAZON INDIA,Creativity-Inc-Overcoming-Unseen-Inspiration-ebook,
2017-04-24T15:51:07.042262+00:00,373,http://ecx.images-amazon.com/images/I/51OZUS8AwGL._AC_US436_QL65_.jpg,"1,210.00",AMAZON INDIA,Pixar-Beyond-Unlikely-Journey-Entertainment,
2017-04-24T15:51:07.052403+00:00,374,http://ecx.images-amazon.com/images/I/51VI29FrW2L._AC_US327_QL65_.jpg,235.60,AMAZON INDIA,Pixar-Beyond-Lawrence-Levy-ebook,
2017-04-24T15:51:07.063639+00:00,375,http://ecx.images-amazon.com/images/I/51VI29FrW2L._AC_US460_QL65_.jpg,225.00,AMAZON INDIA,Disney-Pixar-Cars-First-Board,
2017-04-24T15:51:07.074681+00:00,376,http://ecx.images-amazon.com/images/I/51OSGtcJ1XL._AC_US436_QL65_.jpg,236.00,AMAZON INDIA,Brave-Book-Film-Disney-Pixar-Brave,
2017-04-24T15:51:07.085681+00:00,377,http://ecx.images-amazon.com/images/I/51FR19jYqXL._AC_US327_QL65_.jpg,67.00,AMAZON INDIA,Disney-Pixar-Cars-Copy-Colour,
2017-04-24T15:51:07.097148+00:00,378,http://ecx.images-amazon.com/images/I/51FR19jYqXL._AC_US500_QL65_.jpg,"6,297.00",AMAZON INDIA,Disney-Pixar-Animated-Feature-Collection,
2017-04-24T15:51:07.108008+00:00,379,http://ecx.images-amazon.com/images/I/51GJBJ+srPL._AC_US436_QL65_.jpg,526.00,AMAZON INDIA,Rogue-One-Star-Wars-Story,
2017-04-24T15:51:07.119633+00:00,380,http://ecx.images-amazon.com/images/I/5117JtdCsKL._AC_US327_QL65_.jpg,"1,120.00",AMAZON INDIA,Disney-Digital-Printed-Square-Analog,
2017-04-24T15:53:32.414259+00:00,381,http://ecx.images-amazon.com/images/I/41qcJFbvAJL._AC_US327_QL65_.jpg,"27,949.00",AMAZON INDIA,Apple-MMGF2HN-13-3-inch-Integrated-Graphics,
2017-04-24T15:53:32.433302+00:00,382,http://ecx.images-amazon.com/images/I/41qcJFbvAJL._AC_US500_QL65_.jpg,"56,900.00",AMAZON INDIA,Apple-iPhone-5s-Space-Grey,
2017-04-24T15:53:32.445476+00:00,383,http://ecx.images-amazon.com/images/I/41GPeBcssaL._AC_US436_QL65_.jpg,"17,579.00",AMAZON INDIA,Apple-iPhone-256GB-PRODUCT-RED,
2017-04-24T15:53:32.455615+00:00,384,http://ecx.images-amazon.com/images/I/514CXmH-xDL._AC_US327_QL65_.jpg,"79,999.00",AMAZON INDIA,Apple-iPhone-Plus-128GB-PRODUCT,
2017-04-24T15:53:32.466729+00:00,385,http://ecx.images-amazon.com/images/I/514CXmH-xDL._AC_US500_QL65_.jpg,"79,990.00",AMAZON INDIA,Apple-iPhone-128GB-PRODUCT-RED,
2017-04-24T15:53:32.478069+00:00,386,http://ecx.images-amazon.com/images/I/51BR204yKjL._AC_US436_QL65_.jpg,"65,488.00",AMAZON INDIA,Apple-iPhone-5s-Silver-16GB,
2017-04-24T15:53:32.488760+00:00,387,http://ecx.images-amazon.com/images/I/51i4MZUUwgL._AC_US327_QL65_.jpg,"18,100.00",AMAZON INDIA,Apple-iPhone-Plus-Black-128GB,
2017-04-24T15:53:32.499755+00:00,388,http://ecx.images-amazon.com/images/I/51i4MZUUwgL._AC_US500_QL65_.jpg,"69,890.00",AMAZON INDIA,AmazonBasics-Apple-Certified-Lightning-Cable,
2017-04-24T15:53:32.511100+00:00,389,http://ecx.images-amazon.com/images/I/51BR204yKjL._AC_US436_QL65_.jpg,899.00,AMAZON INDIA,Apple-iPhone-SE-Rose-Gold,
2017-04-24T15:53:32.521836+00:00,390,http://ecx.images-amazon.com/images/I/51+HMTo6nFL._AC_US327_QL65_.jpg,"27,998.00",AMAZON INDIA,Apple-iPhone-SE-Space-Grey,
